         11580714 function calls (11578651 primitive calls) in 50.141 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1008    0.003    0.000    0.003    0.000 /usr/lib/python3.10/asyncio/events.py:31(__init__)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/traceback.py:338(extract)
      111    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1536(find_spec)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/textwrap.py:1(<module>)
      132    0.001    0.000    0.003    0.000 /home/wolverine/bin/running/calculator3.py:854(_write_to_calcq)
      102    0.000    0.000    0.003    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1015(_add_io_state)
     3125    0.002    0.000    0.003    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_io.py:89(get_pydb)
        4    0.000    0.000    0.003    0.001 /usr/lib/python3.10/traceback.py:301(line)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/linecache.py:26(getline)
     1696    0.002    0.000    0.003    0.000 /home/wolverine/bin/running/strategyc3.py:840(ts_parse)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/linecache.py:36(getlines)
     7975    0.001    0.000    0.003    0.000 /home/wolverine/bin/running/pycaitlyn.py:6890(set_double)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/linecache.py:80(updatecache)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/textwrap.py:17(TextWrapper)
     8945    0.003    0.000    0.003    0.000 /home/wolverine/bin/running/strategyc3.py:1021(_multiplier)
        1    0.000    0.000    0.003    0.003 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/numeric.py:1(<module>)
     1632    0.001    0.000    0.003    0.000 /home/wolverine/bin/running/pycaitlyn.py:6815(__init__)
     3125    0.003    0.000    0.003    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/_debug_adapter/pydevd_schema.py:11798(to_dict)
     1314    0.000    0.000    0.003    0.000 /usr/lib/python3.10/abc.py:117(__instancecheck__)
    30228    0.003    0.000    0.003    0.000 {method 'split' of 'bytes' objects}
      102    0.001    0.000    0.003    0.000 /usr/lib/python3.10/asyncio/base_events.py:727(call_at)
     1921    0.002    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:986(__setattr__)
        1    0.000    0.000    0.003    0.003 /home/wolverine/bin/running/pycaitlyn.py:7109(save)
        1    0.003    0.003    0.003    0.003 {built-in method _pycaitlyn.IndexSchema_save}
    28494    0.003    0.000    0.003    0.000 {method 'index' of 'bytes' objects}
      418    0.000    0.000    0.003    0.000 /home/wolverine/bin/running/strategyc3.py:949(_slip_cost)
      131    0.000    0.000    0.003    0.000 /home/wolverine/bin/running/calculator3.py:860(_write_to_logicq)
     2656    0.003    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:1022(<genexpr>)
    11377    0.002    0.000    0.003    0.000 {built-in method builtins.sum}
      418    0.001    0.000    0.003    0.000 /home/wolverine/bin/running/strategyc3.py:1053(_take_open_commission)
        1    0.000    0.000    0.003    0.003 /home/wolverine/bin/running/calculator3.py:920(__start_back_test)
     1314    0.002    0.000    0.003    0.000 {built-in method _abc._abc_instancecheck}
      303    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:515(<genexpr>)
      830    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/strategyc3.py:1067(_take_commission)
       41    0.000    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/selector_events.py:333(remove_reader)
        1    0.000    0.000    0.002    0.002 /home/wolverine/bin/running/calculator3.py:1912(_on_init)
        1    0.000    0.000    0.002    0.002 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:465(on_init)
       41    0.000    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/selector_events.py:328(add_reader)
    47069    0.002    0.000    0.002    0.000 {built-in method _pycaitlyn.Field_get_type}
     1312    0.002    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:985(_consume)
      412    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/strategyc3.py:1060(_take_close_commission)
      375    0.002    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/base_events.py:427(create_future)
      230    0.001    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/overrides.py:83(verify_matching_signatures)
    46876    0.002    0.000    0.002    0.000 {built-in method _pycaitlyn.Field_get_pos}
       25    0.002    0.000    0.002    0.000 /home/wolverine/bin/running/pycaitlynts3.py:295(load_def_from_dict)
     1313    0.002    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:785(_start_read)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/tokenize.py:390(open)
       77    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculatorp3.py:1349(send)
      217    0.002    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:206(_collect_type_vars)
     1394    0.002    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1000(_maybe_add_error_listener)
     3125    0.002    0.000    0.002    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/_debug_adapter/pydevd_schema.py:11753(__init__)
       82    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculatorp3.py:1319(_write)
    30422    0.002    0.000    0.002    0.000 /home/wolverine/bin/running/calculator3.py:2162(assigned)
      250    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:146(_type_check)
       50    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/calculator3.py:1465(_pack_json)
       42    0.000    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/selector_events.py:252(_add_reader)
    11165    0.002    0.000    0.002    0.000 {built-in method _pycaitlyn.StructValue_set_int}
      214    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:947(__init__)
       27    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculatorp3.py:196(_send_binary_raw)
      380    0.001    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/queues.py:176(get_nowait)
     3125    0.002    0.000    0.002    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/_debug_adapter/pydevd_schema.py:1016(__init__)
       27    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculatorp3.py:206(_forward_binary_raw)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/encodings/__init__.py:71(search_function)
    35166    0.002    0.000    0.002    0.000 {method 'endswith' of 'bytes' objects}
       41    0.001    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/selector_events.py:268(_remove_reader)
        3    0.000    0.000    0.002    0.001 /home/wolverine/bin/running/calculatorp3.py:102(start)
        1    0.000    0.000    0.002    0.002 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_internal.py:1(<module>)
       18    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculator3.py:1995(_on_tradeday_begin)
       15    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:1239(copy_with)
    28494    0.002    0.000    0.002    0.000 {built-in method builtins.chr}
        3    0.000    0.000    0.002    0.001 /home/wolverine/bin/running/calculatorp3.py:999(start)
     7975    0.002    0.000    0.002    0.000 {built-in method _pycaitlyn.StructValue_set_double}
       15    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculator3.py:2015(_on_tradeday_end)
       18    0.000    0.000    0.002    0.000 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:508(on_tradeday_begin)
       95    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1070(get_data)
       14    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:1043(__ror__)
       18    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/composite_strategyc3.py:378(on_tradeday_begin)
       27    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculator3.py:932(__logic_on_market_close)
       94    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
       17    0.000    0.000    0.002    0.000 /usr/lib/python3.10/sre_compile.py:622(_code)
     3125    0.001    0.000    0.002    0.000 /usr/lib/python3.10/queue.py:213(_put)
      460    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_utils/_inspect.py:96(getargspec)
     1736    0.001    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:560(<genexpr>)
      102    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/events.py:148(cancel)
      311    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/function_base.py:487(add_newdoc)
      767    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/selector_events.py:600(_process_events)
       27    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1323(__class_getitem__)
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6863(copy)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/shape_base.py:1(<module>)
      216    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:742(on_tradeday_begin)
        3    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:221(connect)
     1632    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.StructValue_swiginit}
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_add_newdocs.py:1(<module>)
     1530    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:901(_find_read_pos)
     3132    0.001    0.000    0.001    0.000 /usr/lib/python3.10/threading.py:264(__enter__)
     3125    0.001    0.000    0.001    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:481(__enter__)
       15    0.000    0.000    0.001    0.000 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:518(on_tradeday_end)
      830    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:1045(commision)
     1042    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/base_events.py:696(time)
       41    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1083(copy_with)
     2985    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6854(size)
      184    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
     3127    0.001    0.000    0.001    0.000 /usr/lib/python3.10/threading.py:279(_is_owned)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/getlimits.py:167(_register_known_types)
       85    0.000    0.000    0.001    0.000 /usr/lib/python3.10/selectors.py:181(get_key)
    75/17    0.001    0.000    0.001    0.000 /usr/lib/python3.10/sre_compile.py:87(_compile)
      153    0.000    0.000    0.001    0.000 {method 'remove' of 'set' objects}
     3125    0.001    0.000    0.001    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:484(__exit__)
      102    0.000    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/events.py:103(__init__)
       15    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/composite_strategyc3.py:364(on_tradeday_end)
      181    0.001    0.000    0.001    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_add_newdocs_scalars.py:1(<module>)
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6845(set_market)
       27    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:11676(set_sva)
        2    0.000    0.000    0.001    0.001 /home/wolverine/bin/running/calculator3.py:1168(__process_implode)
     1595    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.StructValue_copy}
      255    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
       27    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.TCDataCommunication_set_sva}
        4    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/ioloop.py:245(current)
        6    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/getlimits.py:35(__init__)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:1(<module>)
       72    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:705(_roll_contract_by_volume)
     3132    0.001    0.000    0.001    0.000 /usr/lib/python3.10/threading.py:267(__exit__)
      267    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:313(load)
      556    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/tasks.py:581(__sleep0)
     1281    0.001    0.000    0.001    0.000 {built-in method builtins.max}
        5    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculatorp3.py:115(stop)
      186    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:391(cached)
        1    0.000    0.000    0.001    0.001 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:93(__init__)
1327/1318    0.000    0.000    0.001    0.000 /usr/lib/python3.10/abc.py:121(__subclasscheck__)
      650    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
     1722    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6869(get_int)
    13274    0.001    0.000    0.001    0.000 {method 'start' of 're.Match' objects}
     1696    0.001    0.000    0.001    0.000 {built-in method time.gmtime}
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_function_base_impl.py:1(<module>)
      638    0.001    0.000    0.001    0.000 /usr/lib/python3.10/sre_parse.py:255(get)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/argparse.py:1713(__init__)
       94    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6827(set_meta_id)
      371    0.001    0.000    0.001    0.000 {built-in method posix.stat}
       82    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculatorp3.py:957(pack_binary_raw)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/scimath.py:1(<module>)
     1407    0.001    0.000    0.001    0.000 {built-in method now}
     1921    0.001    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:935(_is_dunder)
     1632    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6857(reset)
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6851(set_stock_code)
      346    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       42    0.000    0.000    0.001    0.000 /usr/lib/python3.10/selectors.py:352(register)
      368    0.001    0.000    0.001    0.000 {built-in method _heapq.heappush}
       92    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
       36    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/getlimits.py:112(_float_to_str)
     4362    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.001    0.001 /home/wolverine/bin/running/calculator3.py:940(__logic_on_backtest_finish_acknowledge)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/numerictypes.py:1(<module>)
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6833(set_time_tag)
     1632    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.new_StructValue}
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:104(start)
     3133    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.lock' objects}
       85    0.000    0.000    0.001    0.000 /usr/lib/python3.10/selectors.py:70(__getitem__)
     4066    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
     3125    0.001    0.000    0.001    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:834(get_global_debugger)
        2    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/netutil.py:428(resolve)
        1    0.000    0.000    0.001    0.001 /home/wolverine/bin/running/calculatorp3.py:1162(stop)
        2    0.000    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/base_events.py:856(getaddrinfo)
       25    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
     1595    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.StructValue_set_market}
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:115(try_connect)
       18    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1685(_array_str_implementation)
     1696    0.001    0.000    0.001    0.000 {built-in method time.strftime}
      268    0.000    0.000    0.001    0.000 /usr/lib/python3.10/functools.py:35(update_wrapper)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:297(_create_stream)
     1887    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:886(_fit_position)
        2    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:1131(_process_implode)
        3    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculatorp3.py:106(join)
       27    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:1458(_pack_binary_raw)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_scimath_impl.py:1(<module>)
       18    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/arrayprint.py:550(wrapper)
       21    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:1937(_on_market_open)
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6821(set_namespace)
     2936    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/base_events.py:1927(get_debug)
      460    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_utils/_inspect.py:65(getargs)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1127(connect)
      836    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:783(_on_signal_complete)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/asyncio/base_events.py:807(run_in_executor)
     4749    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
       18    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1678(_guarded_repr_or_str)
        2    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:1141(_process_implode2)
      418    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:965(_volume)
     9657    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 {method 'readlines' of '_io._IOBase' objects}
     1312    0.001    0.000    0.001    0.000 {method 'tobytes' of 'memoryview' objects}
     1595    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6839(set_granularity)
1327/1318    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
       84    0.000    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/selector_events.py:234(_ensure_fd_no_transport)
       95    0.001    0.000    0.001    0.000 {built-in method io.open_code}
       96    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:169(__enter__)
       41    0.000    0.000    0.001    0.000 /usr/lib/python3.10/selectors.py:366(unregister)
      195    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/strategyc3.py:627(on_tradeday_end)
        1    0.001    0.001    0.001    0.001 {method 'connect' of '_socket.socket' objects}
     2985    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.StructValue_size}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/concurrent/futures/thread.py:161(submit)
       94    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:560(close)
       25    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlynts3.py:286(load_def)
        3    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculatorp3.py:667(_on_work_load_assign)
      273    0.000    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/mixins.py:22(_get_loop)
      206    0.001    0.000    0.001    0.000 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:245(<genexpr>)
      131    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculatorp3.py:885(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/concurrent/futures/thread.py:180(_adjust_thread_count)
        9    0.000    0.000    0.001    0.000 /usr/lib/python3.10/argparse.py:1411(add_argument)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2267(__new__)
     1390    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/strategyc3.py:1155(_check_pending_order)
      311    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/function_base.py:473(_add_docstring)
      118    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      144    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/events.py:64(cancel)
      107    0.000    0.000    0.000    0.000 /usr/lib/python3.10/json/__init__.py:244(detect_encoding)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:130(filterwarnings)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:1(<module>)
     1663    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     3130    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
      351    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
      558    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculator3.py:305(__init__)
      195    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:996(_check_closed)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:652(format)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2247(_make_nmtuple)
     1510    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/queues.py:96(empty)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:916(start)
    347/1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/__config__.py:19(_cleanup)
        6    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculatorp3.py:1275(keepalive_loop)
     1722    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StructValue_get_int}
     39/1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/__config__.py:25(<dictcomp>)
     1672    0.000    0.000    0.000    0.000 {built-in method utcnow}
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.10/selectors.py:235(register)
     2217    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:655(closed)
      190    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_arraysetops_impl.py:1(<module>)
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:328(namedtuple)
      793    0.000    0.000    0.000    0.000 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:371(_is_market_closing_soon)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_globals.py:1(<module>)
     3125    0.000    0.000    0.000    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:818(get_protocol)
      170    0.000    0.000    0.000    0.000 /usr/lib/python3.10/selectors.py:216(_fileobj_lookup)
      830    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/strategyc3.py:1013(_commission_rate)
       71    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      104    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:651(writing)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_polynomial_impl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:587(format_exception_only)
     1407    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlynutils3.py:515(_class_name)
       27    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:11682(keys)
     1632    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StructValue_reset}
     3127    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
     1595    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StructValue_set_meta_id}
     1595    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StructValue_set_time_tag}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/platform/asyncio.py:1(<module>)
      650    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
     1284    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:7010(get_name)
       27    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.TCDataCommunication_keys}
       25    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlynts3.py:220(index_meta_to_fields_def)
     3131    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
      267    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
     1390    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/strategyc3.py:486(_is_market_code_valid)
